inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
17.74333333,81.135,20190207100000,0.0,0.0,319,0.0,0.0,3.26,3.408333333,0.0,543.6166667,0.0
21.38333333,72.63833333,20190207110000,0.0,0.0,319,0.0,0.0,3.841666667,2.893333333,0.0,553.7,0.0
24.215,63.05666667,20190207120000,0.0,0.0,319,0.0,0.0,4.626666667,3.616666667,0.0,501.5833333,0.0
22.45166667,67.69333333,20190207130000,0.0,0.0,319,0.0,0.0,4.928333333,2.483333333,0.0,537.1666667,0.0
22.68333333,71.03,20190207140000,0.0,0.0,319,0.0,0.0,4.898333333,4.428333333,0.0,567.25,0.0
22.89166667,72.84333333,20190207150000,0.0,0.0,319,0.0,0.0,4.39,4.286666667,0.0,410.8833333,0.0
20.08166667,78.835,20190207160000,0.0,0.0,319,0.0,0.0,3.326666667,3.738333333,0.0,453.95,0.0
17.25333333,85.26,20190207170000,0.0,0.0,319,0.0,0.0,1.875,2.571666667,0.0,416.95,0.0
15.5,83.48333333,20190207180000,0.0,0.0,319,0.0,0.0,0.238333333,1.826666667,0.0,431.7666667,0.0
15.67333333,81.045,20190207190000,0.0,0.0,319,0.0,0.0,-1.333333333,1.353333333,0.0,455.8166667,0.0
15.11333333,81.87666667,20190207200000,0.0,0.0,319,0.0,0.0,-2.005,2.558333333,0.0,466.55,0.0
14.605,80.975,20190207210000,0.0,0.0,319,0.0,0.0,-2.888333333,1.368333333,0.0,481.2166667,0.0
14.40166667,78.13166667,20190207220000,0.0,0.0,319,0.0,0.0,-3.385,1.126666667,0.0,487.05,0.0
14.615,77.08,20190207230000,86.66666667,1002.0,319,5.411538462,5.5,-3.755,0.935,0.0,494.7666667,2.683434343
14.52,79.14833333,20190208000000,0.0,0.0,319,0.0,0.0,-4.033333333,1.496666667,0.0,513.55,0.0
14.83333333,76.17833333,20190208010000,0.0,0.0,319,0.0,0.0,-4.521666667,0.783333333,0.0,515.3166667,0.0
14.22666667,77.79,20190208020000,0.0,0.0,319,0.0,0.0,-4.728333333,1.23,0.0,519.95,0.0
14.785,78.43666667,20190208030000,0.0,0.0,319,0.0,0.0,-4.875,1.751666667,0.0,539.8333333,0.0
14.45833333,78.94833333,20190208040000,0.0,0.0,319,0.0,0.0,-5.213333333,2.103333333,0.0,537.5166667,0.0
14.515,79.34833333,20190208050000,0.0,0.0,319,0.0,0.0,-5.49,1.881666667,0.0,535.3333333,0.0
15.185,79.135,20190208060000,0.0,0.0,319,0.0,0.0,-5.6,1.905,0.0,549.3833333,0.0
14.775,81.09666667,20190208070000,0.0,0.0,319,0.0,0.0,-5.68,1.926666667,0.0,552.55,0.0
14.70333333,80.69166667,20190208080000,0.0,0.0,319,0.0,0.0,-5.431666667,1.416666667,0.0,553.4666667,0.0
15.48166667,79.585,20190208090000,0.0,0.0,319,0.0,0.0,-4.76,1.488333333,0.0,540.5333333,0.0
