inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
20.555,77.64,20171028090000,0.0,0.0,81,0.0,0.0,15.54666667,0.185,0.0,377.7166667,0.0
23.02833333,72.68666667,20171028100000,0.0,0.0,81,0.0,0.0,18.87,0.288333333,0.0,364.2166667,0.0
25.835,61.53,20171028110000,0.0,0.0,81,0.0,0.0,21.52833333,0.596666667,0.0,356.9,0.0
27.54333333,62.63166667,20171028120000,0.0,0.0,81,0.0,0.0,22.91833333,1.013333333,0.0,361.75,0.0
27.57166667,65.82666667,20171028130000,0.0,0.0,81,0.0,0.0,23.29833333,0.931666667,0.0,363.0166667,0.0
24.60333333,69.27833333,20171028140000,0.0,0.0,81,0.0,0.0,23.125,1.163333333,0.0,355.8666667,0.0
23.77,73.725,20171028150000,0.0,0.0,81,0.0,0.0,22.99666667,1.22,0.0,350.3666667,0.0
22.665,76.895,20171028160000,0.0,0.0,81,0.0,0.0,22.55833333,0.968333333,0.0,356.7666667,0.0
20.55333333,71.30166667,20171028170000,0.0,0.0,81,0.0,0.0,20.67333333,0.568333333,0.0,365.75,0.0
18.63666667,73.0,20171028180000,0.0,0.0,81,0.0,0.0,19.10833333,0.255,0.0,373.5,0.0
17.23666667,76.24333333,20171028190000,0.0,0.0,81,0.0,0.0,17.59166667,0.34,0.0,374.4333333,0.0
16.31166667,78.48166667,20171028200000,0.0,0.0,81,0.0,0.0,16.54666667,0.186666667,0.0,383.5,0.0
15.67166667,81.25,20171028210000,0.0,0.0,81,0.0,0.0,15.7,0.17,0.0,387.7166667,0.0
15.25333333,83.24833333,20171028220000,0.0,0.0,81,0.0,0.0,15.065,0.36,0.0,379.65,0.0
15.30333333,82.875,20171028230000,0.0,1264.0,81,0.0,0.0,14.75666667,0.24,0.0,380.8166667,0.0
15.10333333,82.78833333,20171029000000,0.0,0.0,81,0.0,0.0,13.41833333,0.04,0.0,389.0833333,0.0
15.085,83.03,20171029010000,0.0,0.0,81,0.0,0.0,14.00333333,0.575,0.0,382.4,0.0
14.85333333,83.015,20171029020000,0.0,0.0,81,0.0,0.0,13.29833333,0.026666667,0.0,376.6833333,0.0
14.41666667,82.57666667,20171029030000,0.0,0.0,81,0.0,0.0,11.58833333,0.001666667,0.0,386.2166667,0.0
14.01833333,81.91,20171029040000,0.0,0.0,81,0.0,0.0,10.76333333,0.005,0.0,397.1833333,0.0
15.035,81.15,20171029050000,0.0,0.0,81,0.0,0.0,9.386666667,0.01,0.0,417.4666667,0.0
15.09166667,82.14166667,20171029060000,0.0,0.0,81,0.0,0.0,9.05,0.031666667,0.0,425.8666667,0.0
16.30666667,84.64,20171029070000,0.0,0.0,81,0.0,0.0,8.28,0.038333333,0.0,429.4,0.0
16.75666667,83.43666667,20171029080000,0.0,0.0,81,0.0,0.0,11.425,0.138333333,0.0,405.0833333,0.0
19.47833333,80.98166667,20171029090000,0.0,0.0,81,0.0,0.0,13.45833333,0.153333333,0.0,384.55,0.0
